sample.id,value,epitope.id,paper.name
BK00300EB02,0.260356426,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.531234063,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,-0.151736757,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01215EB01,0.537045016,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01215EB01,0.869782159,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.607002434,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.953854868,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.616316596,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.440188367,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.236263063,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.144537483,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.02737476,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.141008732,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01215EB01,0.102597399,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.50653988,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.485490365,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01801EB01,0.856961706,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.195668858,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.818500605,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.295166127,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.055495711,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.96098839,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.176953714,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00985EB01,0.985524728,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01801EB01,0.664705891,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.39119923,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00985EB01,0.820042931,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.500772389,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.92128477,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.50420516,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01801EB01,0.690795135,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01801EB01,0.583411409,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00985EB01,0.654545587,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.306626532,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.840605552,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.841010015,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.687910866,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.559083404,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00985EB01,0.894721306,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.538178258,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00985EB01,0.658173999,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.425040365,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01216EB01,0.568881564,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00985EB01,0.101399143,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.869998073,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.209318318,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01216EB01,0.356113709,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.496477227,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.362873322,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.355286328,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01216EB01,0.501677274,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.535066327,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.598894735,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.970407589,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.558196349,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01216EB01,0.858223935,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.152800467,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01216EB01,0.603012891,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.287279799,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.766644649,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.687015832,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01216EB01,0.947668864,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01216EB01,0.281537184,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00322EB01,0.976832313,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK001772EB02,0.519829397,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK001772EB02,0.400625274,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.281708999,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.559499669,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.563775415,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,1.025017333,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.638714377,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.150817538,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.38972321,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.71960442,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.489718525,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.251206673,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,-0.0253587,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK001772EB02,0.686128023,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.784738446,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.837749697,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK001772EB02,0.802339742,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.896652945,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.397710579,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK001772EB02,0.242041666,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.454320642,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.544222852,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.672553591,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK001772EB02,0.297654549,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.969086234,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.531181448,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01214EB01,0.835968778,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01214EB01,0.713057639,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01214EB01,0.817725338,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01900EB01,0.256219321,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.994238269,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.262357821,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.504562476,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.311042144,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.477167323,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.751340128,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.219839946,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.489428867,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.123069111,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01900EB01,0.44485964,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.853684717,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.93755668,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01214EB01,0.563655934,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.159233431,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.809876247,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.630239523,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,-0.152291714,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.257635875,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01211EB01,0.816042201,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01900EB01,0.343117051,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.979784094,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01900EB01,0.565206435,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.521325907,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.36137242,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.416322369,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01211EB01,0.844092826,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01211EB01,0.786417831,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.335940763,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01211EB01,0.284874048,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.747084466,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,-0.163010039,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,1.134542935,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01211EB01,0.378225196,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.881839298,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01215EB01,0.261068914,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01215EB01,0.136111183,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01211EB01,0.286418917,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.235972155,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.734633629,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.136966832,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.758564919,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01211EB01,0.660697452,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.237210881,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.991266798,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.392200316,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.629215979,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01854EB02,0.854363238,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.393933136,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.952423186,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.870485094,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.4675972,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.411497088,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.473600951,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.254731796,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.319512026,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01854EB02,0.199359971,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.778921313,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.679183583,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.174687215,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.36492979,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.587499018,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.978953564,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.387074155,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01854EB02,0.322332619,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01854EB02,0.346050902,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01854EB02,0.49687660299999997,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.486040444,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.67915739,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.344338028,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.874242062,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.629390084,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.006658463,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.288590315,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.470103303,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.562672497,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.129422787,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.510694812,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.34441222,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.813719523,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,1.024132653,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.608575077,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.769731519,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.729963546,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01853EB01,0.843481344,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.409644003,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.865588455,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.844908383,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,1.002233961,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.231206781,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.350218801,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.510957935,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.833757487,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.15847367,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.902689536,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.218790975,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.589505479,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.525387932,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.923935866,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.294712252,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,1.233160129,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.458526117,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.528681078,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,1.053838782,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.467439577,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.632347542,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.487487027,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.487775254,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.451596044,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.914076535,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,-0.006347057,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.383425848,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.463231075,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01207EB01,0.328170042,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,-0.027902775,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.736210764,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.717342975,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.692460854,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.823083321,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.594891314,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.544710663,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.720925097,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.249822807,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.443848517,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.554892843,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.39091944,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.382403432,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.670417463,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.625375628,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01214EB01,0.271766504,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.55661054,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.25783184,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.643487304,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,0.203253487,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.474725767,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01214EB01,0.689753296,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.78467429,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.356538654,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01212EB01,0.773688529,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.676650722,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.74913894,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,1.038876583,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.476483596,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.897965258,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.673209587,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.664764426,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.515332684,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.148080558,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.421114951,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.390978875,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.658383778,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.613930371,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.547940275,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.789861987,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.903189404,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.294158782,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01210EB01,0.65252354,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.717167044,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.650101928,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.21567423,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,1.055617037,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.364084504,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.878149849,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.356134449,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00848EB01,0.677053828,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.317085432,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.908157013,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.779572994,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00848EB01,0.705007153,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
