Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
CD40	958	5954	34.9376	78.7494	133.8556	0.94	yes	BK00451BL02_SL11
CD40LG	959	50	0.3503	0.6613	1.342	0.36	no	BK00451BL02_SL11
CD44	960	39793	75.36	526.3142	288.7247	0.98	yes	BK00451BL02_SL11
CD46	4179	28183	109.8605	372.7568	420.9058	0.99	yes	BK00451BL02_SL11
CD47	961	13526	33.1724	178.8989	127.0927	0.93	yes	BK00451BL02_SL11
CD48	962	187	1.2976	2.4733	4.9716	0.47	yes	BK00451BL02_SL11
CD5	921	208	0.8711	2.7511	3.3376	0.43	yes	BK00451BL02_SL11
CD52	1043	496	12.9906	6.5602	49.7705	0.82	yes	BK00451BL02_SL11
CD53	963	1042	8.4655	13.7818	32.4336	0.74	yes	BK00451BL02_SL11
CD55	1604	37601	139.815	497.3221	535.6697	0.99	yes	BK00451BL02_SL11
CD58	965	1651	12.7031	21.8366	48.669	0.82	yes	BK00451BL02_SL11
CD59	966	9834	15.72	130.0674	60.2277	0.85	yes	BK00451BL02_SL11
CD5L	922	10	0.0474	0.1323	0.1816	0.23	no	BK00451BL02_SL11
CD6	923	503	2.0215	6.6528	7.745	0.52	yes	BK00451BL02_SL11
CD63	967	20667	132.6932	273.3479	508.3839	0.99	yes	BK00451BL02_SL11
CD68	968	7103	50.6177	93.9464	193.9302	0.96	yes	BK00451BL02_SL11
CD69	969	175	1.381	2.3146	5.2911	0.47	yes	BK00451BL02_SL11
CD7	924	97	1	1.283	3.8311	0.44	yes	BK00451BL02_SL11
CD70	970	483	4.4549	6.3883	17.0679	0.63	yes	BK00451BL02_SL11
CD72	971	120	0.9493	1.5872	3.6369	0.44	yes	BK00451BL02_SL11
CD74	972	17627	106.0692	233.14	406.3799	0.98	yes	BK00451BL02_SL11
CD79A	973	27	0.1419	0.3571	0.5438	0.29	no	BK00451BL02_SL11
CD79B	974	34	0.3541	0.4497	1.3566	0.36	no	BK00451BL02_SL11
CD80	941	339	1.6263	4.4837	6.2308	0.49	yes	BK00451BL02_SL11
CD81	975	10424	81.3878	137.871	311.819	0.98	yes	BK00451BL02_SL11
CD81-AS1	101927682	3	0.0255	0.0397	0.0979	0.21	no	BK00451BL02_SL11
CD82	3732	4674	36.0465	61.8197	138.104	0.94	yes	BK00451BL02_SL11
CD83	9308	195	1.0227	2.5791	3.9181	0.44	yes	BK00451BL02_SL11
CD84	8832	254	0.3945	3.3595	1.5116	0.36	no	BK00451BL02_SL11
CD86	942	483	2.1259	6.3883	8.1449	0.52	yes	BK00451BL02_SL11
CD8A	925	216	0.7778	2.8569	2.98	0.42	yes	BK00451BL02_SL11
CD8B	926	93	0.4425	1.23	1.6952	0.37	no	BK00451BL02_SL11
CD9	928	5760	36.8036	76.1835	141.0047	0.94	yes	BK00451BL02_SL11
CD93	22918	1446	2.8541	19.1252	10.9348	0.56	yes	BK00451BL02_SL11
CD96	10225	635	1.642	8.3987	6.2909	0.49	yes	BK00451BL02_SL11
ADGRE5	976	11048	41.5361	146.1242	159.1363	0.95	yes	BK00451BL02_SL11
CD99	4267	7175	23.1291	94.8987	88.6139	0.9	yes	BK00451BL02_SL11
CD99L2	83692	765	1.3423	10.1181	5.1426	0.47	yes	BK00451BL02_SL11
CDA	978	1801	24.8131	23.8206	95.0657	0.91	yes	BK00451BL02_SL11
CDADC1	81602	394	1.5322	5.2112	5.8704	0.48	yes	BK00451BL02_SL11
CDAN1	146059	976	2.7274	12.9089	10.4495	0.56	yes	BK00451BL02_SL11
CDC123	8872	4539	38.7818	60.0342	148.5836	0.95	yes	BK00451BL02_SL11
CDC14A	8556	724	1.6524	9.5758	6.3309	0.49	yes	BK00451BL02_SL11
CDC14B	8555	2075	2.929	27.4446	11.2217	0.57	yes	BK00451BL02_SL11
CDC14C	168448	38	0.1737	0.5026	0.6656	0.31	no	BK00451BL02_SL11
CDC16	8881	4389	24.8609	58.0502	95.249	0.91	yes	BK00451BL02_SL11
CDC20	991	2262	17.8614	29.9179	68.432	0.87	yes	BK00451BL02_SL11
CDC20B	166979	8	0.0345	0.1058	0.132	0.22	no	BK00451BL02_SL11
CDC23	8697	1777	7.4495	23.5031	28.541	0.72	yes	BK00451BL02_SL11
CDC25A	993	510	1.6864	6.7454	6.4609	0.5	yes	BK00451BL02_SL11
CDC25B	994	12269	39.959	162.2735	153.0938	0.95	yes	BK00451BL02_SL11
CDC25C	995	481	2.4658	6.3619	9.4473	0.54	yes	BK00451BL02_SL11
CDC26	246184	587	8.9035	7.7638	34.1117	0.75	yes	BK00451BL02_SL11
CDC27	996	4650	10.6553	61.5023	40.8233	0.79	yes	BK00451BL02_SL11
CDC34	997	3957	28.8038	52.3365	110.3552	0.92	yes	BK00451BL02_SL11
CDC37	11140	7675	60.7492	101.5119	232.7467	0.97	yes	BK00451BL02_SL11
CDC37L1	55664	1286	10.0171	17.009	38.3782	0.78	yes	BK00451BL02_SL11
CDC40	51362	1385	4.7543	18.3184	18.2151	0.65	yes	BK00451BL02_SL11
CDC42	998	15210	57.9579	201.172	222.0527	0.97	yes	BK00451BL02_SL11
CDC42BPA	8476	30024	35.2952	397.1064	135.2256	0.94	yes	BK00451BL02_SL11
CDC42BPB	9578	29607	54.4103	391.5911	208.4608	0.96	yes	BK00451BL02_SL11
CDC42BPG	55561	6844	18.324	90.5208	70.2044	0.87	yes	BK00451BL02_SL11
CDC42EP1	11135	5176	29.9341	68.4593	114.6858	0.93	yes	BK00451BL02_SL11
CDC42EP2	10435	2598	16.9856	34.3619	65.0766	0.86	yes	BK00451BL02_SL11
CDC42EP3	10602	2215	4.9672	29.2963	19.0305	0.65	yes	BK00451BL02_SL11
CDC42EP4	23580	1624	5.5632	21.4795	21.3141	0.67	yes	BK00451BL02_SL11
CDC42EP5	148170	87	0.3288	1.1507	1.2596	0.35	no	BK00451BL02_SL11
CDC42SE1	56882	3989	16.5755	52.7597	63.5051	0.86	yes	BK00451BL02_SL11
CDC42SE2	56990	1758	6.3582	23.2518	24.3599	0.69	yes	BK00451BL02_SL11
CDC45	8318	3645	21.2941	48.2099	81.5836	0.89	yes	BK00451BL02_SL11
CDC5L	988	3798	7.8075	50.2335	29.9127	0.73	yes	BK00451BL02_SL11
CDC6	990	1441	6.2427	19.0591	23.9177	0.69	yes	BK00451BL02_SL11
CDC7	8317	874	2.8842	11.5598	11.0501	0.56	yes	BK00451BL02_SL11
CDC73	79577	10589	23.5701	140.0533	90.3033	0.9	yes	BK00451BL02_SL11
CDCA2	157313	1004	3.339	13.2792	12.7926	0.59	yes	BK00451BL02_SL11
CDCA3	83461	253	0.9083	3.3463	3.48	0.43	yes	BK00451BL02_SL11
CDCA4	55038	1912	8.5579	25.2887	32.7878	0.75	yes	BK00451BL02_SL11
CDCA5	113130	798	3.1525	10.5546	12.0781	0.58	yes	BK00451BL02_SL11
CDCA7	83879	856	4.0291	11.3217	15.4365	0.62	yes	BK00451BL02_SL11
CDCA7L	55536	2507	11.1946	33.1583	42.8895	0.8	yes	BK00451BL02_SL11
CDCA8	55143	1227	6.528	16.2287	25.0106	0.7	yes	BK00451BL02_SL11
CDCP1	64866	20387	43.0261	269.6446	164.8448	0.95	yes	BK00451BL02_SL11
CDCP2	200008	6	0.0405	0.0794	0.1552	0.23	no	BK00451BL02_SL11
CDH1	999	128976	349.3498	1705.8753	1338.4548	1	yes	BK00451BL02_SL11
CDH10	1008	0	0	0	0	0	no	BK00451BL02_SL11
CDH11	1009	2629	5.5697	34.7719	21.3392	0.67	yes	BK00451BL02_SL11
CDH12	1010	1	0.0028	0.0132	0.0108	0.15	no	BK00451BL02_SL11
CDH13	1012	430	1.3132	5.6873	5.0311	0.47	yes	BK00451BL02_SL11
CDH15	1013	40	0.185	0.5291	0.709	0.31	no	BK00451BL02_SL11
CDH16	1014	11	0.0394	0.1455	0.1508	0.23	no	BK00451BL02_SL11
CDH17	1015	84	0.2921	1.111	1.119	0.34	no	BK00451BL02_SL11
CDH18	1016	0	0	0	0	0	no	BK00451BL02_SL11
CDH19	28513	39	0.0813	0.5158	0.3115	0.26	no	BK00451BL02_SL11
CDH2	1000	973	2.8573	12.8692	10.947	0.56	yes	BK00451BL02_SL11
CDH20	28316	4	0.0129	0.0529	0.0495	0.18	no	BK00451BL02_SL11
CDH22	64405	1	0.0034	0.0132	0.013	0.15	no	BK00451BL02_SL11
CDH23	64072	183	0.1764	2.4204	0.6759	0.31	no	BK00451BL02_SL11
CDH24	64403	992	3.6928	13.1205	14.1481	0.6	yes	BK00451BL02_SL11
CDH26	60437	101	0.3165	1.3359	1.2125	0.35	no	BK00451BL02_SL11
CDH3	1001	39038	120.6939	516.3283	462.4112	0.99	yes	BK00451BL02_SL11
CDH4	1002	8	0.0155	0.1058	0.0595	0.19	no	BK00451BL02_SL11
CDH5	1003	898	2.8738	11.8772	11.0101	0.56	yes	BK00451BL02_SL11
CDH6	1004	1769	2.7298	23.3973	10.4587	0.56	yes	BK00451BL02_SL11
CDH7	1005	0	0	0	0	0	no	BK00451BL02_SL11
CDH8	1006	0	0	0	0	0	no	BK00451BL02_SL11
CDH9	1007	0	0	0	0	0	no	BK00451BL02_SL11
CDHR1	92211	65	0.1174	0.8597	0.4497	0.28	no	BK00451BL02_SL11
CDHR2	54825	8254	24.9474	109.1699	95.5804	0.91	yes	BK00451BL02_SL11
CDHR3	222256	934	1.7767	12.3534	6.807	0.5	yes	BK00451BL02_SL11
CDHR4	389118	70	0.3739	0.9258	1.4326	0.36	no	BK00451BL02_SL11
CDHR5	53841	1714	6.4975	22.6699	24.8938	0.7	yes	BK00451BL02_SL11
CDIP1	29965	289	1.3153	3.8224	5.0395	0.47	yes	BK00451BL02_SL11
CDIPT	10423	1269	7.121	16.7842	27.2825	0.71	yes	BK00451BL02_SL11
CDIPTOSP	440356	15	0.2449	0.1984	0.9384	0.33	no	BK00451BL02_SL11
CDK1	983	4680	18.1203	61.8991	69.424	0.87	yes	BK00451BL02_SL11
CDK10	8558	4862	35.7654	64.3063	137.0272	0.94	yes	BK00451BL02_SL11
CDK11A	728642	3695	12.9907	48.8712	49.7711	0.82	yes	BK00451BL02_SL11
CDK11B	984	3323	18.8388	43.951	72.1767	0.87	yes	BK00451BL02_SL11
CDK12	51755	7938	11.354	104.9904	43.5003	0.8	yes	BK00451BL02_SL11
CDK13	8621	9295	17.6256	122.9385	67.5284	0.87	yes	BK00451BL02_SL11
CDK14	5218	6191	13.1456	81.884	50.3644	0.82	yes	BK00451BL02_SL11
CDK15	65061	12	0.0264	0.1587	0.1011	0.21	no	BK00451BL02_SL11
CDK16	5127	4936	12.5936	65.285	48.2494	0.82	yes	BK00451BL02_SL11
CDK17	5128	4891	13.7258	64.6898	52.5874	0.83	yes	BK00451BL02_SL11
CDK18	5129	1872	6.0009	24.7596	22.991	0.68	yes	BK00451BL02_SL11
CDK19	23097	676	1.3663	8.941	5.2346	0.47	yes	BK00451BL02_SL11
CDK2	1017	1972	11.35	26.0823	43.4849	0.8	yes	BK00451BL02_SL11
CDK20	23552	611	3.2691	8.0813	12.5249	0.58	yes	BK00451BL02_SL11
CDK2AP1	8099	2728	16.7353	36.0813	64.1176	0.86	yes	BK00451BL02_SL11
CDK2AP2	10263	1243	9.1692	16.4403	35.1295	0.76	yes	BK00451BL02_SL11
CDK3	1018	0	0	0	0	0	no	BK00451BL02_SL11
CDK4	1019	21025	133.9513	278.083	513.2042	0.99	yes	BK00451BL02_SL11
CDK5	1020	664	7.3615	8.7823	28.2039	0.72	yes	BK00451BL02_SL11
CDK5R1	8851	513	1.7605	6.7851	6.7451	0.5	yes	BK00451BL02_SL11
