Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
NAXD	55739	2241	11.5331	33.0192	39.4303	0.82	yes	K00885FP02_SL02
CARM1	10498	3162	15.6708	46.5894	53.5767	0.87	yes	K00885FP02_SL02
CARNS1	57571	217	0.6181	3.1973	2.1131	0.32	yes	K00885FP02_SL02
CARS	833	3056	15.9277	45.0276	54.4549	0.88	yes	K00885FP02_SL02
CARS2	79587	4721	12.6174	69.5599	43.1375	0.83	yes	K00885FP02_SL02
CARTPT	9607	277	4.4605	4.0814	15.2499	0.61	yes	K00885FP02_SL02
CASC1	55259	228	1.2049	3.3594	4.1196	0.4	yes	K00885FP02_SL02
MIR1915HG	399726	97	0.7186	1.4292	2.4567	0.34	yes	K00885FP02_SL02
NBAT1	729177	0	0	0	0	0	no	K00885FP02_SL02
CASC3	22794	3833	13.511	56.476	46.1925	0.85	yes	K00885FP02_SL02
CASC4	113201	5529	20.4429	81.4651	69.892	0.91	yes	K00885FP02_SL02
KNL1	57082	1309	2.5097	19.287	8.5803	0.5	yes	K00885FP02_SL02
CASD1	64921	1820	6.3576	26.8161	21.7357	0.69	yes	K00885FP02_SL02
CASK	8573	3987	6.9595	58.745	23.7937	0.71	yes	K00885FP02_SL02
CASKIN1	57524	126	0.3252	1.8565	1.1118	0.27	no	K00885FP02_SL02
CASKIN2	57513	3331	9.3431	49.0794	31.943	0.77	yes	K00885FP02_SL02
CASP1	834	1640	12.0279	24.164	41.1219	0.82	yes	K00885FP02_SL02
CASP10	843	1120	2.4176	16.5022	8.2653	0.5	yes	K00885FP02_SL02
CASP12	100506742	43	0.3753	0.6336	1.2832	0.28	no	K00885FP02_SL02
CASP14	23581	0	0	0	0	0	no	K00885FP02_SL02
CASP16P	197350	261	2.6503	3.8456	9.0611	0.51	yes	K00885FP02_SL02
CASP2	835	1821	5.3877	26.8309	18.42	0.65	yes	K00885FP02_SL02
CASP3	836	1012	5.5784	14.911	19.0718	0.66	yes	K00885FP02_SL02
CASP4	837	3062	31.8166	45.116	108.7773	0.95	yes	K00885FP02_SL02
CASP5	838	52	0.5149	0.7662	1.7604	0.31	no	K00885FP02_SL02
CASP6	839	551	4.3531	8.1185	14.8827	0.61	yes	K00885FP02_SL02
CASP7	840	982	4.678	14.4689	15.9934	0.62	yes	K00885FP02_SL02
CASP8	841	1669	6.0228	24.5913	20.5914	0.68	yes	K00885FP02_SL02
CASP8AP2	9994	4336	9.4466	63.8873	32.2968	0.77	yes	K00885FP02_SL02
CASP9	842	564	1.9687	8.3101	6.7309	0.46	yes	K00885FP02_SL02
CASQ1	844	82	0.6171	1.2082	2.1096	0.32	yes	K00885FP02_SL02
CASQ2	845	244	1.3291	3.5951	4.5439	0.41	yes	K00885FP02_SL02
CASR	846	1156	3.0918	17.0327	10.5705	0.54	yes	K00885FP02_SL02
CASS4	57091	312	1.411	4.5971	4.8241	0.42	yes	K00885FP02_SL02
CAST	831	14027	40.3191	206.6759	137.8464	0.96	yes	K00885FP02_SL02
CASZ1	54897	6633	11.2	97.7316	38.2916	0.81	yes	K00885FP02_SL02
CAT	847	2994	19.18	44.114	65.5742	0.9	yes	K00885FP02_SL02
CATIP	375307	70	0.6835	1.0314	2.3368	0.33	yes	K00885FP02_SL02
CATIP-AS1	101928513	9	0.5643	0.1326	1.9292	0.32	no	K00885FP02_SL02
CATSPER1	117144	55	0.3049	0.8104	1.0424	0.27	no	K00885FP02_SL02
CATSPER2	117155	1455	7.9963	21.4382	27.3385	0.74	yes	K00885FP02_SL02
CATSPER2P1	440278	144	1.2867	2.1217	4.399	0.4	yes	K00885FP02_SL02
CATSPER3	347732	177	1.9078	2.6079	6.5225	0.46	yes	K00885FP02_SL02
CATSPER4	378807	5	0.0519	0.0737	0.1775	0.18	no	K00885FP02_SL02
CATSPERB	79820	1021	3.7647	15.0436	12.8709	0.58	yes	K00885FP02_SL02
CATSPERD	257062	5	0.0293	0.0737	0.1002	0.16	no	K00885FP02_SL02
CATSPERG	57828	379	1.0945	5.5842	3.742	0.38	yes	K00885FP02_SL02
CAV1	857	1368	5.5102	20.1563	18.8387	0.66	yes	K00885FP02_SL02
CAV2	858	1986	8.8512	29.262	30.2612	0.76	yes	K00885FP02_SL02
CAV3	859	0	0	0	0	0	no	K00885FP02_SL02
