Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MIR100	406892	5	0.8223	0.0658	2.6866	0.43	yes	11217-052_1_1-11
MIR100HG	399959	18	0.0411	0.2368	0.1342	0.23	no	11217-052_1_1-11
MIR101-1	406893	4	0.7017	0.0526	2.2925	0.42	yes	11217-052_1_1-11
MIR101-2	406894	14	2.3316	0.1842	7.6176	0.56	yes	11217-052_1_1-11
MIR103A1	406895	0	0	0	0	0	no	11217-052_1_1-11
MIR103A2	406896	23	3.8796	0.3026	12.675	0.65	yes	11217-052_1_1-11
MIR103B1	100302238	0	0	0	0	0	no	11217-052_1_1-11
MIR103B2	100302282	0	0	0	0	0	no	11217-052_1_1-11
MIR105-1	406897	0	0	0	0	0	no	11217-052_1_1-11
MIR105-2	406898	0	0	0	0	0	no	11217-052_1_1-11
MIR106A	406899	0	0	0	0	0	no	11217-052_1_1-11
MIR106B	406900	3	0.4814	0.0395	1.5726	0.38	no	11217-052_1_1-11
MIR107	406901	7	1.137	0.0921	3.7147	0.47	yes	11217-052_1_1-11
MIR10A	406902	1	0.1196	0.0132	0.3908	0.28	no	11217-052_1_1-11
MIR10B	406903	0	0	0	0	0	no	11217-052_1_1-11
MIR1178	100302274	0	0	0	0	0	no	11217-052_1_1-11
MIR1179	100302235	0	0	0	0	0	no	11217-052_1_1-11
MIR1180	100302256	24	4.5763	0.3158	14.9513	0.68	yes	11217-052_1_1-11
MIR1181	100302213	0	0	0	0	0	no	11217-052_1_1-11
MIR1182	100302132	0	0	0	0	0	no	11217-052_1_1-11
MIR1183	100302122	6	0.887	0.0789	2.8979	0.44	yes	11217-052_1_1-11
MIR1184-1	100302111	11	0.7309	0.1447	2.388	0.42	yes	11217-052_1_1-11
MIR1185-1	100302157	7	1.0709	0.0921	3.4988	0.46	yes	11217-052_1_1-11
MIR1185-2	100302209	9	1.3769	0.1184	4.4984	0.49	yes	11217-052_1_1-11
MIR1193	100422837	9	1.5181	0.1184	4.9598	0.5	yes	11217-052_1_1-11
MIR1197	100302250	1	0.1495	0.0132	0.4885	0.3	no	11217-052_1_1-11
MIR1200	100302113	28	4.8473	0.3684	15.8365	0.69	yes	11217-052_1_1-11
