Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
RWDD2B	10069	363	3.3389	5.6928	13.868	0.57	yes	A135BS779-001
RWDD3	25950	359	4.0651	5.6301	16.884	0.61	yes	A135BS779-001
RWDD4	201965	611	3.6954	9.5822	15.3486	0.59	yes	A135BS779-001
RXFP1	59350	57	0.1721	0.8939	0.715	0.27	no	A135BS779-001
RXFP2	122042	2	0.0112	0.0314	0.0465	0.16	no	A135BS779-001
RXFP3	51289	13	0.0805	0.2039	0.3343	0.23	no	A135BS779-001
RXFP4	339403	14	0.1916	0.2196	0.7957	0.28	no	A135BS779-001
RXRA	6256	5299	7.072	83.1028	29.3731	0.72	yes	A135BS779-001
RXRB	6257	2195	1.8983	34.4236	7.8845	0.49	yes	A135BS779-001
RXRG	6258	4	0.0232	0.0627	0.0964	0.18	no	A135BS779-001
RYBP	23429	936	3.2994	14.679	13.7039	0.57	yes	A135BS779-001
RYK	6259	4291	22.8893	67.2946	95.0698	0.92	yes	A135BS779-001
RYR1	6261	1014	1.0332	15.9023	4.2914	0.41	yes	A135BS779-001
RYR2	6262	4623	4.3639	72.5013	18.1251	0.62	yes	A135BS779-001
RYR3	6263	256	0.2571	4.0148	1.068	0.3	no	A135BS779-001
S100A1	6271	11	0.2904	0.1725	1.2063	0.31	no	A135BS779-001
S100A10	6281	4580	68.0824	71.8269	282.7772	0.98	yes	A135BS779-001
S100A11	6282	2182	57.609	34.2197	239.2763	0.98	yes	A135BS779-001
S100A12	6283	1	0.0337	0.0157	0.1398	0.2	no	A135BS779-001
S100A13	6284	1024	11.2066	16.0591	46.5463	0.81	yes	A135BS779-001
S100A14	57402	636	9.1089	9.9742	37.8333	0.77	yes	A135BS779-001
S100A16	140576	2222	23.8189	34.847	98.9307	0.92	yes	A135BS779-001
S100A2	6273	38	0.6188	0.5959	2.5703	0.37	yes	A135BS779-001
S100A3	6274	76	1.4274	1.1919	5.9287	0.45	yes	A135BS779-001
S100A4	6275	1767	41.6713	27.7114	173.0798	0.96	yes	A135BS779-001
S100A5	6276	3	0.052	0.047	0.2162	0.21	no	A135BS779-001
S100A6	6277	6938	159.3072	108.8068	661.6754	0.99	yes	A135BS779-001
S100A7	6278	0	0	0	0	0	no	A135BS779-001
S100A7A	338324	0	0	0	0	0	no	A135BS779-001
S100A7L2	645922	0	0	0	0	0	no	A135BS779-001
S100A8	6279	73	1.9603	1.1448	8.1422	0.49	yes	A135BS779-001
S100A9	6280	247	6.7134	3.8736	27.8838	0.71	yes	A135BS779-001
S100B	6285	29	0.4007	0.4548	1.6643	0.33	no	A135BS779-001
S100G	795	0	0	0	0	0	no	A135BS779-001
S100P	6286	1169	35.9473	18.3331	149.3055	0.95	yes	A135BS779-001
S100PBP	64766	1272	2.8461	19.9484	11.8212	0.55	yes	A135BS779-001
S100Z	170591	36	0.4922	0.5646	2.0444	0.35	yes	A135BS779-001
S1PR1	1901	987	5.075	15.4789	21.0789	0.65	yes	A135BS779-001
S1PR2	9294	600	2.6255	9.4096	10.9047	0.53	yes	A135BS779-001
S1PR3	1903	1079	3.8555	16.9217	16.0135	0.6	yes	A135BS779-001
S1PR4	8698	259	1.9472	4.0618	8.0875	0.49	yes	A135BS779-001
S1PR5	53637	37	0.2023	0.5803	0.8403	0.29	no	A135BS779-001
SAA1	6288	45	0.9106	0.7057	3.7822	0.4	yes	A135BS779-001
SAA2	6289	8	0.0506	0.1255	0.2103	0.21	no	A135BS779-001
SAA2-SAA4	100528017	0	0	0	0	0	no	A135BS779-001
SAA4	6291	0	0	0	0	0	no	A135BS779-001
SAAL1	113174	622	5.9552	9.7547	24.7348	0.68	yes	A135BS779-001
SAC3D1	29901	223	1.977	3.4973	8.2112	0.49	yes	A135BS779-001
SACM1L	22908	2447	10.3494	38.3757	42.9859	0.8	yes	A135BS779-001
SACS	26278	6102	6.0235	95.6961	25.0185	0.69	yes	A135BS779-001
SAE1	10055	1838	11.0103	28.8249	45.7306	0.81	yes	A135BS779-001
SAFB	6294	6106	30.7708	95.7588	127.8052	0.94	yes	A135BS779-001
SAFB2	9667	4705	21.6195	73.7873	89.7955	0.91	yes	A135BS779-001
SAG	6295	0	0	0	0	0	no	A135BS779-001
SAGE1	55511	1	0.002	0.0157	0.0083	0.15	no	A135BS779-001
SALL1	6299	254	0.7432	3.9834	3.0867	0.38	yes	A135BS779-001
SALL2	6297	515	1.5088	8.0766	6.2667	0.46	yes	A135BS779-001
SALL3	27164	2	0.0025	0.0314	0.0103	0.15	no	A135BS779-001
SALL4	57167	3907	16.3263	61.2725	67.8104	0.88	yes	A135BS779-001
SAMD1	90378	1016	12.2661	15.9337	50.9467	0.83	yes	A135BS779-001
SAMD10	140700	163	1.0287	2.5563	4.2726	0.41	yes	A135BS779-001
SAMD11	148398	1787	9.3667	28.0251	38.904	0.78	yes	A135BS779-001
SAMD12	401474	615	0.9237	9.6449	3.8364	0.4	yes	A135BS779-001
SAMD13	148418	49	0.4262	0.7685	1.7702	0.34	no	A135BS779-001
SAMD14	201191	356	1.5483	5.5831	6.4307	0.46	yes	A135BS779-001
SAMD15	161394	108	0.8364	1.6937	3.474	0.39	yes	A135BS779-001
SAMD3	154075	319	1.7566	5.0028	7.296	0.47	yes	A135BS779-001
SAMD4A	23034	3851	7.2035	60.3942	29.9195	0.72	yes	A135BS779-001
SAMD4B	55095	8127	23.9574	127.4536	99.5062	0.92	yes	A135BS779-001
SAMD5	389432	210	0.495	3.2934	2.056	0.35	yes	A135BS779-001
SAMD7	344658	0	0	0	0	0	no	A135BS779-001
SAMD8	142891	1094	2.4073	17.1569	9.9987	0.52	yes	A135BS779-001
SAMD9	54809	2899	6.6323	45.4643	27.5469	0.7	yes	A135BS779-001
SAMD9L	219285	3823	8.3947	59.9551	34.8671	0.76	yes	A135BS779-001
SAMHD1	25939	6432	24.4181	100.8714	101.4197	0.93	yes	A135BS779-001
SAMM50	25813	1696	15.1469	26.5979	62.9119	0.87	yes	A135BS779-001
SAMSN1	64092	991	6.6389	15.5416	27.5742	0.7	yes	A135BS779-001
SAMSN1-AS1	100874190	0	0	0	0	0	no	A135BS779-001
SAP130	79595	2048	7.3598	32.1182	30.5687	0.73	yes	A135BS779-001
SAP18	10284	1435	9.7804	22.5047	40.6225	0.79	yes	A135BS779-001
SAP25	100316904	393	5.7333	6.1633	23.8131	0.68	yes	A135BS779-001
SAP30	8819	404	5.7131	6.3358	23.7291	0.67	yes	A135BS779-001
SAP30BP	29115	1850	9.9088	29.0131	41.1559	0.79	yes	A135BS779-001
SAP30L	79685	672	1.6811	10.5388	6.9824	0.47	yes	A135BS779-001
SAPCD1	401251	0	0	0	0	0	no	A135BS779-001
SAPCD2	89958	107	0.4378	1.6781	1.8183	0.34	no	A135BS779-001
SAR1A	56681	3361	17.1581	52.7097	71.2654	0.88	yes	A135BS779-001
SAR1B	51128	1212	2.8578	19.0075	11.8699	0.55	yes	A135BS779-001
SARDH	1757	401	1.7963	6.2888	7.4608	0.48	yes	A135BS779-001
SARM1	23098	1294	1.3896	20.2935	5.7716	0.45	yes	A135BS779-001
SARNP	84324	977	11.7141	15.322	48.654	0.82	yes	A135BS779-001
SARS	6301	3273	10.5097	51.3296	43.6518	0.8	yes	A135BS779-001
SARS2	54938	614	4.5081	9.6292	18.724	0.63	yes	A135BS779-001
SART1	9092	3382	14.729	53.039	61.1761	0.86	yes	A135BS779-001
SART3	9733	3574	12.6696	56.0501	52.6224	0.84	yes	A135BS779-001
SASH1	23328	4251	6.7103	66.6673	27.8711	0.71	yes	A135BS779-001
SASH3	54440	574	3.3415	9.0019	13.8786	0.57	yes	A135BS779-001
SASS6	163786	438	1.7586	6.869	7.3042	0.47	yes	A135BS779-001
SAT1	6303	5109	68.248	80.1231	283.4648	0.98	yes	A135BS779-001
SAT2	112483	690	11.1904	10.8211	46.4787	0.81	yes	A135BS779-001
SATB1	6304	1602	4.2866	25.1237	17.8042	0.62	yes	A135BS779-001
