Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MLLT3	4300	4780	10.2019	71.1583	36.7713	0.78	yes	BK12442SL03
AFDN	4301	23532	31.9134	350.3134	115.0273	0.94	yes	BK12442SL03
AFDN-DT	653483	772	4.973	11.4925	17.9243	0.64	yes	BK12442SL03
MLLT6	4302	15898	31.2186	236.6685	112.5231	0.93	yes	BK12442SL03
MLN	4295	0	0	0	0	0	no	BK12442SL03
MLNR	2862	4	0.0481	0.0595	0.1732	0.2	no	BK12442SL03
MLPH	79083	14465	50.1948	215.3359	180.9202	0.96	yes	BK12442SL03
MLST8	64223	2132	14.0249	31.7384	50.5508	0.84	yes	BK12442SL03
MLX	6945	2498	14.5148	37.1869	52.3166	0.84	yes	BK12442SL03
MLXIP	22877	10143	27.4488	150.9956	98.9351	0.92	yes	BK12442SL03
MLXIPL	51085	21900	49.2326	326.0184	177.4519	0.96	yes	BK12442SL03
MLYCD	23417	2164	12.9689	32.2148	46.7446	0.82	yes	BK12442SL03
MMAA	166785	534	1.2915	7.9495	4.6552	0.43	yes	BK12442SL03
MMAB	326625	447	1.5746	6.6543	5.6755	0.45	yes	BK12442SL03
MMACHC	25974	390	2.0371	5.8058	7.3425	0.49	yes	BK12442SL03
MMADHC	27249	2338	24.2206	34.8051	87.2999	0.91	yes	BK12442SL03
MMD	23531	754	3.6766	11.2246	13.2517	0.58	yes	BK12442SL03
MMD2	221938	0	0	0	0	0	no	BK12442SL03
MME	4311	1297	3.2009	19.308	11.5373	0.56	yes	BK12442SL03
MMEL1	79258	258	1.314	3.8408	4.7361	0.43	yes	BK12442SL03
MMGT1	93380	449	0.8938	6.6841	3.2217	0.39	yes	BK12442SL03
MMP1	4312	64	0.4636	0.9527	1.6711	0.33	no	BK12442SL03
MMP10	4319	41	0.347	0.6104	1.2507	0.31	no	BK12442SL03
MMP11	4320	4760	31.3404	70.8606	112.962	0.93	yes	BK12442SL03
MMP12	4321	155	0.6142	2.3074	2.2137	0.36	yes	BK12442SL03
MMP13	4322	74	0.2252	1.1016	0.8117	0.28	no	BK12442SL03
MMP14	4323	21514	89.0882	320.2721	321.1057	0.98	yes	BK12442SL03
MMP15	4324	4596	15.4167	68.4192	55.5672	0.85	yes	BK12442SL03
MMP16	4325	28	0.0629	0.4168	0.2268	0.21	no	BK12442SL03
MMP17	4326	172	1.0633	2.5605	3.8326	0.41	yes	BK12442SL03
MMP19	4327	461	2.0232	6.8628	7.2924	0.49	yes	BK12442SL03
MMP2	4313	1668	6.4614	24.831	23.289	0.69	yes	BK12442SL03
MMP20	9313	7	0.0533	0.1042	0.192	0.21	no	BK12442SL03
MMP21	118856	47	0.3646	0.6997	1.3142	0.31	no	BK12442SL03
