Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
ARFGAP3	26286	3690	19.0348	53.9637	63.8346	0.91	yes	A799BS693-001
ARFGEF1	10565	11447	18.0257	167.4045	60.4504	0.91	yes	A799BS693-001
ARFGEF2	10564	6752	10.9024	98.7434	36.5621	0.83	yes	A799BS693-001
ARFIP1	27236	1395	6.318	20.4009	21.188	0.72	yes	A799BS693-001
ARFIP2	23647	1405	5.2416	20.5472	17.5781	0.68	yes	A799BS693-001
ARFRP1	10139	2854	15.6087	41.7378	52.345	0.89	yes	A799BS693-001
ARG1	383	5	0.0489	0.0731	0.1639	0.2	no	A799BS693-001
ARG2	384	241	1.7791	3.5245	5.9664	0.48	yes	A799BS693-001
ARGFX	503582	0	0	0	0	0	no	A799BS693-001
ARGLU1	55082	7093	28.6231	103.7302	95.9897	0.95	yes	A799BS693-001
ARHGAP1	392	3197	13.5676	46.7539	45.4999	0.87	yes	A799BS693-001
