Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
CLTRN	57393	9	0.0751	0.1187	0.2668	0.25	no	K02142FP01_SSL_A05
TMEM30A	55754	5526	16.0377	72.8755	56.9582	0.86	yes	K02142FP01_SSL_A05
TMEM30B	161291	1099	3.2621	14.4933	11.5852	0.59	yes	K02142FP01_SSL_A05
TMEM30CP	644444	1	0.0254	0.0132	0.0902	0.2	no	K02142FP01_SSL_A05
TMEM31	203562	6	0.1081	0.0791	0.3839	0.27	no	K02142FP01_SSL_A05
TMEM33	55161	3877	6.6255	51.1289	23.5305	0.71	yes	K02142FP01_SSL_A05
TMEM35A	59353	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM37	140738	475	3.4898	6.2642	12.394	0.6	yes	K02142FP01_SSL_A05
TMEM38A	79041	55	0.4425	0.7253	1.5717	0.37	no	K02142FP01_SSL_A05
TMEM38B	55151	506	1.5731	6.673	5.5868	0.49	yes	K02142FP01_SSL_A05
TMEM39A	55254	2119	4.7744	27.9448	16.9565	0.65	yes	K02142FP01_SSL_A05
